type,id,lat,lon,name
14|W380509046|34.9283941|-82.0981785|Startex Post Office
14|W380608772|38.7729198|-90.3639100|Hazlewood Post Office
14|W380632341|44.7086798|-79.6432942|Coldwater
14|W380916030|42.5730426|-90.2322381|Shullsburg Post Office
14|W381186249|39.8720288|-96.2576646|United States Post Office
14|W381376587|34.6900353|-84.0219741|Suches Post Office
14|W381383818|43.0044811|-88.3775193|Wales Post Office
14|W381684266|41.1380451|-84.5817327|Paulding Post Office
14|W381867071|45.5345736|-122.6589970|FedEx Office
14|W382144074|45.8616013|-122.6556989|La Center Post Office
14|W382349053|45.6263490|-76.8848364|Cobden Post Office
14|W382356979|34.8637624|-118.1667266|Rosamond Post Office
14|W382772078|45.5147422|-122.6755365|Waterfront Station Post Office
14|W382972217|34.2707347|-109.6927439|Vernon Post Office
14|W383137439|40.9429994|-72.8414283|Wading River Post Office
14|W383374621|39.0118168|-94.2696168|US Postal Service
14|W383507379|45.4199630|-122.7393457|FedEx Office
14|W383551547|33.3958445|-110.7855255|Globe Post Office
14|W383654834|40.0390079|-75.0782033|Castor Post Office
14|W383655144|35.1320504|-120.6072016|Postal Concepts
14|W383655579|40.0325801|-75.0644039|Boulevard Post Office
14|W383660224|41.4848076|-71.3143210|Newport Post Office
14|W383662526|38.1444431|-83.7643378|Bath County Post Office
14|W383720324|26.8331525|-81.1033837|Moore Haven Post Office
14|W383728422|33.3053982|-111.8381217|Chandler Post Office
14|W383895928|32.4489897|-95.7008160|Ben Wheeler Post Office
14|W383913061|36.8399042|-76.5047058|United States Post Office - Driver
14|W384047321|36.7362412|-76.5828335|United States Post Office
14|W384129403|46.0904941|-122.9367333|Rainier Post Office
14|W384532397|42.1075535|-91.2859701|Anamosa Post Office
14|W384615089|37.6716839|-121.8733316|United States Postal Service
14|W384615212|43.9559085|-86.4458892|Ludington Post Office
14|W384623737|43.9543631|-86.2189914|Custer Post Office
14|W384766671|32.4622936|-94.7305923|Longview Main Post Office
14|W384720992|48.5983434|-122.9422564|Orcas Post Office
14|W385243431|32.8225009|-116.5292879|Pine Valley Post Office
14|W385347235|44.5463700|-70.5460897|Rumford Post Office
14|W385423722|35.3238646|-80.6481599|United States Post Office
14|W385715051|31.5745742|-111.3316452|U S Post Office
14|W385774884|32.5604554|-94.7655111|Northside Post Office
14|W385956803|32.5828028|-94.7523344|Judson Post Office
14|W386109189|38.7519002|-77.4732853|Manassas Downtown Post Office
14|W386111803|38.0298306|-78.4777828|United States Postal Service
14|W386206507|47.4721979|-94.8861589|Bemidji Post Office
14|W386296325|41.5099429|-112.0177441|Post Office
14|W386516484|40.5186998|-79.8423794|Oakmont Post Office
14|W386533847|42.7470072|-109.7198136|Boulder, WY Post Office
14|W386583100|44.3910225|-88.7393881|New London Post Office
14|W386976022|47.0040048|-94.7285965|Akeley Post Office
14|W386850735|43.8655390|-69.5848355|East Boothbay Post Office
14|W387045693|29.7903159|-95.7277619|US Post Office
14|W387218421|34.1089186|-84.0014726|Buford Post Office
14|W387556334|39.8481078|-74.9876236|FedEx Office
14|W387386018|43.1840166|-88.9925366|United States Post Office Waterloo
14|W387632979|44.7135633|-74.8993424|West Stockholm Post Office
14|W387706144|47.2147145|-94.7519865|Laporte Post Office
14|W387712500|47.1005260|-94.5832200|Walker Post Office
14|W387750256|46.9003176|-102.0453818|Post Office
14|W387890379|32.7370271|-115.9945446|Ocotillo Post Office
14|W388153869|39.1551108|-117.2350330|Washington Post Office (historical)
14|W388167437|36.1224751|-111.2215824|USPS Post Office Tuba City
14|W388167701|40.2979634|-75.1854961|New Britain Post Office
14|W388282494|37.9944981|-76.0308280|Ewell Post Office
14|W388346374|46.6312287|-68.4046769|Ashland Post Office
14|W388522610|34.7836335|-86.5715369|USPS Post Office for Normal, AL
14|W388536157|35.0895727|-80.8694302|FedEx Office
14|W388704415|31.5645710|-110.2561056|FedEx Ship Center
14|W388941512|35.2239109|-88.2542389|Savannah Post Office
14|W388982270|44.9599966|-124.0121207|Lincoln City Post Office
14|W389319954|61.5836095|-149.4407324|USPS
14|W389605458|61.5722062|-149.4030007|FedEx Ship Center
14|W389628643|45.1250597|-73.9930243|Poste Canada
14|W389803315|34.0511210|-84.0872611|USPS
14|W390044399|34.4216622|-119.6987355|Santa Barbara Post Office
14|W390131357|34.7690037|-86.5984741|Blue Spring Post Office
14|W390131360|34.7715325|-86.5962201|Mastin Lake Post Office
14|W390237675|39.7220018|-86.0840699|Beech Grove Post Office
14|W390255468|40.2583431|-75.0307032|Rushland Post Office
14|W390513194|43.0071347|-74.3739016|Johnstown Post Office
14|W390953871|38.9932502|-80.2293981|Buckhannon Post Office
14|W390975764|33.8970815|-83.9631682|Grayson Post Office
14|W391127448|38.8186138|-81.7111593|United State Post Office - Ripley
14|W391434976|29.7327025|-95.4638077|UPS Store
14|W391601733|38.2919530|-76.6363746|US Post Office
14|W391745621|45.7242398|-65.5094481|Sussex PO
14|W392149729|32.7025004|-86.4707970|Marbury Post Office
14|W392151181|32.7116685|-86.3185667|Titus Post Office
14|W392152488|32.3618165|-86.1009312|Mount Meigs Post Office
14|W392169246|32.3482301|-86.0955939|Pike Road Post Office
14|W392050211|32.4616275|-86.4263023|Prattville Post Office
14|W392054635|32.4942773|-86.3670755|Millbrook Post Office
14|W392071550|32.3772046|-86.3420157|Maxwell Air Force Base Post Office
14|W392074613|32.5407853|-86.3153356|Elmore Post Office
14|W392076274|32.3566117|-86.3478457|Westside Post Office
14|W392080752|32.3600093|-86.2909864|Carolyn Post Office
14|W392085479|32.6083486|-86.3963421|Deatsville Post Office
14|W392089410|32.3252234|-86.3072301|Cloverland Post Office
14|W392092339|32.5132282|-86.2146778|Wetumpka Post Office
14|W392102811|32.4317525|-86.6577623|Autaugaville Post Office
14|W392132145|32.3988471|-86.2093794|Lagoon Park Post Office
14|W392137335|32.3488531|-86.2224560|Shakespeare Post Office
14|W392139611|32.2693791|-86.3665079|Hope Hull Post Office
14|W392141093|32.3793466|-86.1784531|Montgomery Post Office
14|W392142997|32.2815249|-86.6098038|Lowndesboro Post Office
14|W391819606|33.7050190|-116.7247182|Mountain Center Post Office
14|W391839418|40.3593557|-79.7392358|Ardara Post Office
14|W392529139|45.0569738|-69.8827366|Bingham Post Office
14|W392667585|46.2989203|-67.5272983|Hartland Station Main
14|W392852049|46.9606406|-69.7826815|Bureau de Poste de Saint-Pamphile
14|W393272502|41.5400014|-81.6158648|Station H Cleveland Post Office
14|W392890940|45.6806354|-111.0335667|Executive Services
14|W393484138|31.1668366|-83.4375545|Sparks Post Office
14|W393511146|31.2711800|-83.4643241|Lenox Post Office
14|W393753799|32.7212192|-84.0123857|Roberta Post Office
14|W394252135|31.0457846|-83.3935309|Cecil Post Office
14|W394959292|43.6793178|-70.4360185|Gorham Post Office
14|W395021182|31.8140963|-111.8266130|Topawa Post Office
14|W394730448|34.9718581|-120.5718660|United States Post Office
14|W394764055|29.5083574|-82.2805592|Micanopy Post Office
14|W395160566|40.7213851|-73.5160587|Levittown Post Office
14|W395204156|33.4069085|-111.8841182|Dobson Post Office
14|W395208715|39.4631176|-95.7344283|Unitded States Post Office
14|W395862327|42.8672039|-109.8640995|Moosely Mail
14|W395873317|30.9922676|-83.3727057|Hahira Post Office
14|W395890714|41.0333317|-85.7356089|Liberty Mills Post Office
14|W396554619|39.3690845|-77.1481908|Mount Airy Post Office
14|W396775499|41.2965535|-72.3762066|Old Saybrook Post Office
14|W396808207|39.1831112|-81.5194662|Mineral Wells Post Office
14|W396714401|43.0982936|-78.9479459|US Post Office
14|W397113581|41.2850617|-72.4480670|Westbrook Post Office
14|W397330916|29.7177634|-81.5071807|US Post Office
14|W397381779|42.2513042|-84.2111245|US Post Office
14|W397558859|46.3514397|-124.0536821|Long Beach Post Office
14|W397569345|39.7997084|-89.6502190|USPS
14|W397689716|41.5085345|-83.1470915|Oak Harbor Post Office
14|W398073458|39.1605345|-80.3505057|Post Office
14|W398379563|29.2819287|-82.4453203|Morriston Post Office
14|W398609131|30.5174749|-82.9471712|Jasper Post Office
14|W398632318|45.8970803|-64.3692279|Sackville Post Office
14|W398786297|34.9191399|-95.3073717|Wilburton
14|W398833354|34.2799370|-119.2903887|Ventura Post Office
14|W398944365|39.1829269|-94.6141300|Riverside Post Office
14|W398988371|32.2620336|-83.7361946|Unadilla Post Office
14|W399017355|33.0061966|-110.7839441|Hayden Post Office
14|W399017577|32.9879773|-110.7720026|Winkelman Post Office
14|W399094502|42.7838340|-87.8110013|US Post Office
14|W399135799|38.8453038|-78.4158909|Fort Valley Post Office
14|W399142100|36.1777742|-84.1826723|US Post Office
14|W399302002|34.6928876|-86.7497758|Madison Post Office
14|W399345673|39.6325387|-78.2240722|Berkeley Springs Post Office
14|W399346084|31.7309034|-89.9798011|US Post Office
14|W399560009|39.6187960|-78.2849289|Great Cacapon Post Office
14|W399585390|37.9534660|-122.5485248|US Post Office
14|W399659293|40.1931801|-85.3890484|Post Office
14|W399751645|39.2323706|-81.5467246|UPS
14|W399779073|34.0075566|-82.5067649|Mount Carmel Post Office
14|W399832525|48.5716736|-78.1169328|Bureau-chef d'Amos (Postes Canada)
14|W400340951|40.9118514|-80.5313456|US Post Office
14|W400361447|32.0300863|-110.0417287|Dragoon Post Office
14|W400524930|39.1476825|-79.4995131|Thomas Post Office
14|W400530220|41.3878176|-81.4409697|Solon Post Office
14|W401148064|37.4308299|-81.5858553|Welch Post Office
14|W401114332|33.4255967|-117.6151330|Vista Del Mar Station San Clemente Post Office
14|W401326759|40.7696278|-83.8234904|Ada Post Office
14|W401654302|38.4085871|-82.2960899|United States Post Office
14|W402042714|40.8248110|-91.1569084|West Burlington Post Office
14|W402053464|40.8273628|-91.2614353|Middletown Post Office
14|W402053893|40.8660019|-91.3157009|Danville Post Office
14|W402053894|40.9253020|-91.4029041|New London Post Office
14|W402054100|41.1050805|-91.5449424|Swedesburg Post Office
14|W402054101|41.1331871|-91.5447063|Olds Post Office
14|W402273139|39.4524942|-78.6967821|US Post Office
14|W402452942|33.2216353|-117.2253589|U.S. Post Office
14|W402493910|36.7584184|-76.0633032|Princess Anne Post Office
14|W402494351|36.7502473|-76.0607939|US Post Office
14|W402735355|36.8052153|-76.1687377|Acredale Station Virginia Beach Post Office
14|W403079460|40.3490055|-121.5937699|US Post Office
14|W403181710|45.5241030|-122.8069057|Mailboxes & More
14|W403227641|47.7228262|-117.4104322|FedEx Office Print & Ship
14|W403389195|40.4655993|-80.0646067|McKees Rocks Post Office
14|W403396457|30.6405388|-81.4498892|US Post Office
14|W403683860|44.0825477|-69.0573857|U.S. Post Office Owls Head
14|W403512520|30.0978995|-98.4212745|Blanco Post Office
14|W403856172|46.2281757|-63.2184665|Cornwall Post Office
14|W404070723|44.7646498|-85.5061304|Acme Post Office
14|W404144300|41.3105114|-105.5902287|UPS Store
14|W404144851|41.3132271|-105.5910814|US Post Office
14|W404513141|32.3205838|-110.9756564|Casas Adobes Post Office
14|W404306824|30.7750986|-85.2294543|US Post Office
14|W404325904|45.1861496|-69.4540757|Abbot Post Office
14|W404331241|44.9638942|-94.0473122|Winsted Post Office
14|W404841771|42.6829854|-83.1315692|Rochester Post Office
14|W404979892|38.5012475|-90.6264902|Eureka Post Office
14|W405307721|43.6244215|-89.7739702|Wisconsin Dells Post Office
14|W405373715|33.4375142|-117.6229188|San Clemente Post Office
14|W405385713|36.4539522|-104.9589690|Mail Room
14|W405629262|42.7956427|-85.5090543|US Post Office
14|W405655969|32.8670336|-84.8538817|US Post Office
14|W405801298|45.5549234|-122.8353754|The UPS Store
14|W406192194|30.4763805|-84.2385731|Centerville Road Post Office
14|W406228668|51.6438194|-120.0326707|Canada Post
14|W406499630|47.8351632|-69.5373049|Bureau de Poste
14|W406617022|33.2801830|-115.9627881|US post office
14|W406895749|31.3250380|-94.7567018|US Post Office
14|W406961548|36.8278579|-76.2798391|Berkley Station Norfolk Post Office
14|W406782564|32.5868924|-82.1584425|USPS
14|W407017156|46.1300195|-67.1947723|Millville Main PO
14|W407069527|36.9144890|-76.2135296|L C Page Station Norfolk Post Office
14|W407175716|31.3368329|-94.7229020|US Post Office
14|W407256961|36.8802672|-76.2944797|Milan Station Norfolk Post Office
14|W407315819|36.8677854|-76.2909853|US Post Office - Debree
14|W407396555|33.7364733|-118.2807398|San Pedro United States Post Office
14|W407402277|36.8535345|-76.2882874|Norfolk Post Office
14|W408274400|47.4286827|-68.3859731|Canada Post
14|W408086365|41.7758113|-88.2425953|Eola Post Office
14|W408450915|45.3274957|-118.0951637|US Post Office
14|W408506632|38.1625793|-121.1517482|U.S. Post Office
14|W408753579|45.5219648|-122.6756469|Central Post Office
14|W408756101|39.1592128|-108.7343726|United States Post Off ice
14|W408877428|42.0808131|-87.8207095|Glenview Post Office
14|W409209268|41.3777335|-83.6407020|Stampers
14|W409268626|29.5247933|-98.4572391|North Broadway Post Office
14|W409619857|54.7994494|-66.8212872|Bureau de poste de Schefferville
14|W409632712|45.5485911|-122.6511867|The UPS Store
14|W409891331|35.1068672|-75.9724585|USPS
14|W409831127|38.4785333|-107.8765725|Montrose Post Office
14|W409858064|52.7479420|-108.3191286|Canada Post - Battleford Temporary
14|W410116758|40.1215929|-80.0060851|Bentleyville Post Office
14|W410302682|33.9195426|-78.0175039|United States Post Office: Southport, North Carolina
14|W410672769|45.5589694|-122.6490806|Tran Postal Central
14|W410892504|29.8621462|-97.9638423|San Marcos Post Office
14|W411405865|39.9671251|-74.9435312|US Post Office
14|W411897695|31.6932979|-93.3033664|Robeline Post Office
14|W412254963|41.2340345|-73.0158609|US Post Office
14|W412280900|42.5411325|-83.4807297|Walled Lake Post Office
14|W412798918|40.6490537|-73.1578956|Ocean Beach Post Office
14|W412840919|45.4573064|-122.7816343|The UPS Store
14|W412855881|45.4588310|-122.7885242|FedEx Office
14|W412982279|40.7091157|-83.9219655|Harrod Post Office
14|W413746152|38.6637006|-80.7082065|Sutton Post Office
14|W413748235|38.6706827|-80.7760447|Gassaway Post Office and Federal Building
14|W413748503|44.2429523|-68.3569056|Bernard Post Office
14|W413768439|44.0238680|-90.0803758|Necedah Post Office
14|W413779494|40.6285423|-79.6082874|Leechburg Post Office
14|W413954703|28.0853140|-81.6210783|Haines City Post Office
14|W414248788|36.0744578|-79.7839859|US Post Office
14|W414260599|56.8512216|-101.0502682|Lynn Lake Post Office
14|W414509418|37.1862986|-78.2009924|Burkeville Post Office
14|W414514096|33.8040158|-118.0702401|Los Alamitos Post Office
14|W414535453|44.0291515|-89.8875734|Arkdale Post Office
14|W415077660|45.5624478|-74.3354553|Poste Canada
14|W415080898|44.8883610|-87.8680490|Oconto Post Office
14|W415185309|30.5963381|-96.3043878|College Station Post Office
14|W415634526|45.4843831|-122.7553274|The UPS Store
14|W415688366|46.1926188|-123.8054566|Upper Astoria Post Office (historical)
14|W416264310|41.4858616|-120.5420947|Alturas Post Office
14|W416499090|45.5865406|-122.4040239|Camas Post Office
14|W416540770|39.0941033|-104.8662261|U.S. Post Office
14|W416782211|58.4203646|-135.7077859|Gustavus Post Office
14|W416797909|33.7326957|-84.9316409|Villa Rica Post Office
14|W417065195|25.7480265|-80.2600478|Coral Gables Post Office
14|W417433008|45.7171855|-122.6520186|FedEx Office
14|W417570784|40.1528956|-88.9620559|Gene Vance Post Office Building
14|W418027245|47.7714398|-117.5432778|Nine Mile Falls Post Office
14|W418197819|40.1082970|-104.5196250|US Post Office Keenesburg CO
14|W418203392|28.0157191|-82.1253726|Plant City Municipal PO
14|W418712469|39.5414505|-78.6100305|Oldtown Post Office
14|W419118113|37.3722911|-119.7272747|Ahwahnee Post Office
14|W419791645|41.0325551|-73.5663671|Old Greenwich Post Office
14|W419836643|47.6569344|-117.3865439|Liberty Park Post Office
14|W419900161|34.9563952|-82.0984486|Wellford Post Office
14|W419978739|45.0295612|-73.9231285|BP Franklin Centre
14|W420340090|40.3340468|-79.6692344|Manor Post Office
14|W420340998|40.3310778|-79.6794097|Westmoreland City Post Office
14|W420351091|40.3440536|-79.7251249|Larimer Post Office
14|W420437793|34.1386423|-118.1878832|US Post Office, Eagle Rock Station
14|W421207945|44.8478308|-93.7865175|United States Post Office
14|W420948673|39.8580470|-74.9480481|Voorhees Post Office
14|W421672414|30.3616928|-85.4391199|United States Post Office
14|W421684008|34.0965963|-118.3095190|Santa-Western Station Los Angeles Post Office
14|W421687094|34.1044601|-118.2922127|Los Feliz Station Los Angeles Post Office
14|W421696254|37.5855722|-84.2919434|United States Postal Service
14|W421940946|31.9166257|-108.3231463|Hachita Post Office
14|W422552900|60.3249345|-151.2568681|Kasilof Post Office
14|W423037615|41.1578956|-83.4166993|Fostoria Post Office
14|W423218135|39.0925367|-108.5814539|US Postal Office
14|W423253893|34.1001995|-118.3314391|Hollywood Station Los Angeles Post Office
14|W423513975|39.1434763|-84.5213559|Clifton Post Office
14|W423517416|34.0754973|-118.3557242|Bicentennial Station Los Angeles Post Office
14|W423534912|40.6648828|-80.1078493|US Post Office
14|W423601442|43.6502325|-90.3408436|Hillsboro Post Office
14|W423681396|40.2615749|-79.7152036|Herminie Post Office
14|W423727318|45.3175741|-73.9326933|Poste Canada
14|W423821825|44.1682276|-73.2524872|Vergennes Post Office
14|W423892073|39.0707115|-108.5675125|Post Office Distribution Center
14|W423967360|32.2940105|-64.7824544|Hamilton Post Office
14|W423971961|32.2923382|-64.7874211|Mailboxes Unlimited
14|W424527101|35.8194491|-78.6282972|United States Post Office: North Hills
14|W424541994|33.8240731|-111.9226679|Carefree Post Office
14|W424596167|42.4722529|-83.4760299|Novi Post Office
14|W424669609|42.7569277|-75.8874516|DeRuyter Post Office
14|W424818164|32.2952141|-64.7861580|Zipx
14|W424873181|45.5583417|-122.1777749|Bridal Veil Post Office
14|W425014326|32.6796011|-115.5028902|U.S. Post Office
14|W425189009|44.3940560|-68.0852917|Winter Harbor Post Office
14|W425413665|34.0731478|-118.3942167|US Post Office
14|W425665818|45.4370841|-122.8299804|Postal Annex
14|W425758048|38.6236704|-88.9616862|Salem Post Office
14|W426015657|32.1629516|-80.7681625|Island Postal Center
14|W426018375|32.1632315|-80.7666348|Hilton Head Island Post Office
14|W426022528|32.1521383|-80.7657440|The UPS Store
14|W426374988|36.7564053|-101.0745397|Adams, Oklahoma 73901
14|W426605009|34.0367852|-118.2763176|Del Valle Station Los Angeles Post Office
14|W426702191|44.8766501|-91.9274954|Menomonie Post Office
14|W426935304|43.1633321|-73.0730231|Manchester Post Office
14|W427069397|41.1355801|-81.4847214|Cuyahoga Falls Post Office
14|W427143766|37.2383193|-77.3369778|Fort Lee Post Office
14|W427278385|34.0638235|-118.3044898|Sanford Station Los Angeles Post Office
14|W427468307|47.5088134|-79.6747361|New Liskeard Post Office
14|W427317893|40.1070681|-74.0564738|Brielle Post Office
14|W427505297|42.3736030|-71.1228467|Cambridge Post Office
14|W427532837|34.0375501|-118.2428291|Market Station Los Angeles Post Office
14|W427928402|51.0570076|-93.7438961|Balmertown
14|W427961409|40.7388927|-74.2309471|Vailsburg Station Newark Post Office
14|W429004567|39.9767545|-74.7101322|US Post Office
14|W429138081|33.6908447|-78.8869048|Myrtle Beach Post Office
14|W429687956|34.1677540|-118.3778236|Chandler Station North Hollywood Post Office
14|W429848288|41.7705115|-84.1002471|Weston Post Office
14|W429982707|35.4946664|-85.0142512|United States Postal Office
14|W429992206|30.3952624|-87.2742913|USPS
14|W430029002|41.4377708|-84.2572214|Ridgeville Corners Post Office
14|W430077254|35.4354055|-94.3532345|Van Buren [Downtown], Arkansas  72956
14|W430077633|41.6417119|-83.5439794|Toledo Main Post Office
14|W430115695|45.9728988|-109.2552103|Rapelje Post Office
14|W430147218|45.5347223|-122.6226917|FedEx Office
14|W430151719|39.8945991|-75.4475566|United States Post Office
14|W430585861|40.2082681|-79.7680709|West Newton Post Offic
14|W430591273|40.2386418|-79.8039503|Sutersville Post Office
14|W430694046|34.2575371|-118.4654564|Mission Hills Post Office
14|W430739737|45.9548778|-86.2462498|Manistique Post Office
14|W431107828|40.2274830|-76.1291034|Denver Post Office
14|W431235173|39.1381759|-76.8231608|Savage Post Office
14|W431313032|36.8634795|-100.8769878|Turpin, OK  73950
14|W431327338|26.0733990|-80.2517299|Davie Post Office
14|W431594706|43.8930947|-103.4259629|Keystone Post Office
14|W431653351|36.6155439|-100.8289817|Balko, OK  73931
14|W431668654|34.2245160|-118.4474469|Panorama City Post Office
14|W431692346|36.7021295|-100.8296374|Boyd, Oklahoma (closed 1964)
14|W431971505|43.9142789|-69.9679614|US Post Office
14|W432157545|34.2442847|-118.5307646|California State University Northridge Post Office
14|W432339307|34.2623851|-118.3198788|Sunland Post Office
14|W432474566|42.8511859|-83.4434627|US Post Office
14|W432710636|42.8538041|-89.3703197|Brooklyn Post office
14|W432763823|49.1763838|-101.4480380|Canada Post
14|W432942959|45.3651119|-122.8358311|The UPS Store
14|W433100501|37.2663120|-122.0152181|Saratoga Post Office
14|W433173270|39.8192508|-75.4170431|Marcus Hook, Pennsylvania  19061
14|W433533258|41.5111945|-78.2384090|Emporium PA Post Office
14|W433772468|46.0940388|-85.4483021|Naubinway Post Office
14|W433216372|44.4986718|-111.3364082|Macks Inn Post Office
14|W434573266|41.6000355|-87.0500541|Chesterton Post Office
14|W434860271|49.1755412|-101.7971195|Canada Post
14|W434881836|41.4651162|-83.9535064|Colton Post Office
14|W434881838|41.4903041|-83.8722878|Neapolis Post Office
14|W434975626|49.2055998|-102.0129408|Post Canada
14|W435124791|36.3311153|-84.1811865|United States Post Office
14|W435245526|32.3889092|-94.8719589|US Post Office
14|W435726031|45.0734429|-67.0530674|Canada Post
14|W435903727|38.0494688|-77.3485044|Bowling Green Post Office
14|W435929308|42.8835877|-87.9094637|United States Post Office
14|W436028977|39.3147085|-77.6312158|Brunswick Post Office
14|W436776300|38.7216646|-80.6529951|Flatwoods Post Office 26621
14|W436776411|19.4907235|-98.8838267|Correos Chapingo
14|W436795211|27.0747112|-82.2073492|Post Office
14|W436801613|39.3689979|-76.9651097|Sykesville Post Office
14|W437272337|32.8515719|-97.1469666|Bedford Post Office
14|W437711501|41.5269894|-87.8896677|Mokena Post Office
14|W437528041|39.8349367|-74.9251776|The UPS Store
14|W438086946|41.1327334|-83.2806513|Bascom Post Office
14|W438346431|47.2193423|-61.9480537|Bureau de poste de Bassin
14|W438350952|48.4850764|-121.5982242|Rockport Post Office
14|W438218587|39.8618525|-74.9754569|The UPS Store
14|W438848891|42.3969417|-88.1806921|Fox Lake Post Office
14|W438894218|40.8631105|-73.6323635|Glen Cove Post Office
14|W438692084|38.0177537|-122.1332961|US Post Office
14|W438739860|34.0744278|-117.6919766|Montclair Post Office
14|W438749378|43.9520149|-77.3477090|Canada Post
14|W438775636|47.8928213|-117.6699682|Tum Tum Post Office
14|W438919250|60.9165581|-149.6242820|Hope Post Office
14|W438929680|34.0728437|-109.8532763|McNary AZ Post Office
14|W438957900|46.7586734|-122.0317074|United States Post Office Ashford
14|W439084990|40.1759685|-74.0264785|Belmar Post Office
14|W439194910|44.8783198|-124.0334698|Gleneden Beach Post Office
14|W439217596|36.0846015|-87.8015661|Waverly Post Office
14|W439236460|54.7169732|-115.4007963|Canada Post
14|W439378422|41.4223816|-75.6296775|US Post Office
14|W439418569|39.8933855|-74.8762494|Postal Connections
14|W439492556|42.0407112|-88.0384912|Woodfield Post Office
14|W439626616|39.8712719|-74.9342496|Qwik Pack & Ship
14|W439627866|34.0244940|-106.8954657|UPS Socorro Service Center
14|W439760780|46.4795801|-90.0506231|Bessemer Post Office
14|W439763347|40.8800951|-88.6311713|United States Post Office Pontiac
14|W439836988|41.5591874|-87.4623098|Highland Branch Post Office
14|W439873092|45.7779903|-119.2170482|US Post Office
14|W440071975|41.8418294|-89.4866108|Dixon Post Office
14|W440216577|45.7111664|-91.8086096|Sarona Post Office
14|W440331905|42.9996912|-70.7723272|Rye Post Office
14|W440414398|45.9966895|-68.4476521|Patten Post Office (historical)
14|W440447219|42.4314034|-123.0478657|Gold Hill Post Office
14|W440968797|42.9768452|-70.7729250|Rye Beach Post Office
14|W441511983|41.1900108|-73.5499676|US Post Office
14|W441542851|30.0788484|-92.6769714|Lake Arthur Post Office
14|W441563613|42.2525536|-87.8415728|Lake Forest Post Office
14|W441853727|34.7883634|-81.4596687|Lockhart Post Office
14|W442127556|55.3556088|-131.6937282|USPS Ketchikan Post Office
14|W442009055|43.7939967|-90.0710981|Mauston Post office
14|W442009685|33.5327342|-101.9166421|USPS Singer Station
14|W442517390|45.6561685|-91.5561140|Birchwood Post Office
14|W442819968|42.7136631|-90.9889992|Cassville Post Office
14|W442860837|40.9281437|-73.9975938|Bergenfield Post Office
14|W442863046|42.5875810|-83.5876119|Milford Post Office
14|W442930558|43.1591573|-88.3710620|North Lake Post Office
14|W442983047|42.3087965|-83.1256682|U.S. Post Office Springwells Station
14|W443082364|46.0184791|-77.4513812|Chalk River Post Office
14|W443112992|40.1400213|-79.8988123|Charleroi Post Office
14|W443375628|42.8831604|-85.6240898|Kentwood Post Office
14|W443491422|41.1513210|-73.9450929|Congers Post Office
14|W443558953|49.7561657|-124.5532135|Van Anda Post Office
14|W443642385|49.0682772|-53.5694771|Post Office
14|W444157888|43.4692288|-89.7446028|Baraboo Post Office
14|W443996648|41.9031961|-79.8458519|Union City Post Office
14|W444082795|43.8048985|-70.1852736|Yarmouth Post Office
14|W444341669|40.1945310|-105.5265000|Allenspark Post Office
14|W444341747|42.9717706|-90.1254009|Dodgeville Post Office
14|W444342166|39.2182918|-88.9849654|Herrick Post Office
14|W444351495|34.3424922|-84.7177237|Rydal Post Office
14|W444355961|33.3769275|-105.2522762|Hondo Post Office
14|W444360041|40.6250280|-96.9600250|Crete Post Office
14|W444454306|46.3008569|-119.3518213|West Richland Post Office
14|W444462714|47.6600546|-117.1527573|Greenacres Post Office
14|W444284912|47.0979234|-110.8368083|Monarch Post Office
14|W444554842|38.5395710|-75.0571122|Bethany Beach Post Office
14|W444644619|34.8022674|-87.6747302|US Post Office
14|W444780974|47.3901931|-122.4655347|Burton Post Office
14|W444854793|34.2725554|-84.7487236|White Post Office
14|W445225876|49.9235007|-74.8214555|Post Office
14|W445281037|42.6702121|-89.2112066|Footville Post office
14|W445484561|38.3931638|-95.5999624|US Post Office
14|W446179404|34.7628411|-86.7863219|Capshaw
14|W446766849|41.7227712|-87.7015159|Evergreen Park Post Office
14|W446590023|33.0948428|-83.8007421|Juliette Post Office
14|W446897260|38.6786349|-119.1242746|Pine Grove Post Office (historical)
14|W447027405|44.8941012|-93.0354901|South St Paul US Post Office
14|W447051068|36.5947288|-87.4161232|Ringgold Mill Station
14|W447640934|43.9207141|-122.7835217|Lowell Post Office
14|W447281697|45.8464589|-91.5399048|Stone Lake Post Office
14|W447936989|47.7551967|-122.3144177|North City Post Office
14|W447940055|46.4111084|-117.0453142|Clarkston Post Office
14|W447943343|45.6696245|-122.5497794|Orchards Post Office
14|W447974882|41.5204273|-81.3391208|Chesterland Post Office
14|W447993800|33.2990937|-84.5542975|Senoia Post Office
14|W448062658|44.9241730|-92.9517921|US Post Office
14|W448093230|47.4451001|-122.4621528|Vashon Post Office
14|W448189708|41.1937283|-77.3757695|Woolrich Post Office
14|W448205176|43.1907494|-112.3456728|US Post Office
14|W448600992|44.2940289|-93.2671618|US Post Office
14|W449012965|39.9222779|-104.9583954|Eastlake Post Office
14|W449253283|40.2177201|-74.2562813|Adelphia Post Office
14|W449289427|40.3394913|-74.0413787|Little Silver Post Office
14|W449461859|32.9442477|-97.1328079|United States Postal Service
14|W449857587|34.7850647|-82.3121114|Mauldin Post Office
14|W450172630|40.7366963|-74.0284487|Main Station Hoboken Post Office
14|W450219489|45.5583437|-62.6604268|Canada Post
