type,id,lat,lon,name,state,stateAbbr,stateFips
14,N2103839988,35.691286,-105.9386638,US Post Office,new mexico,NM,35
14,N2104831615,43.3506791,-97.4361215,Freeman Post Office,south dakota,SD,46
14,N2104893396,38.4796737,-82.6456514,Post Office,kentucky,KY,21
14,N2105030552,41.163172,-81.5077668,Cuyahoga Falls Post Office,ohio,OH,39
14,N2106221566,34.980781,-80.5516134,Monroe Post Office,north carolina,NA,NA
14,N2107684756,33.9187237,-118.074057,Paddison Square Post Office,california,CA,06
14,N2108118248,34.0948829,-87.6011803,Natural Bridge Post Office 35577,alabama,AL,01
14,N2109808364,40.0434073,-75.4619552,PO box,pennsylvania,PA,42
14,N2111214321,30.3920958,-97.7057356,Bluebonnet Station,texas,TX,48
14,N2111139580,41.6652209,-74.4299624,Spring Glen Post Office,new york,NA,NA
14,N2111568631,33.3191159,-111.9258874,The UPS Store,arizona,AZ,04
14,N2112863089,34.7619368,-92.4522764,Chenal Post Office,arkansas,AR,05
14,N2117205402,39.8252649,-75.7838299,Avondale Post Office,pennsylvania,PA,42
14,N2118154595,41.6548278,-83.5440304,Central Post Office (historical),ohio,OH,39
14,N2120255137,34.1465417,-118.1026013,The UPS store,california,CA,06
14,N2120467958,38.5504452,-121.5387514,FedEx Office Print and Ship Center,california,CA,06
14,N2121514631,39.1155699,-96.7106409,United States Post Office,kansas,KS,20
14,N2122095762,42.6151251,-94.1462257,Badger Post Office,iowa,IA,19
14,N2121961576,35.7693413,-78.7620638,FedEx Office Print and Ship Center,north carolina,NA,NA
14,N2122860834,33.2746,-111.859252,The UPS Store,arizona,AZ,04
14,N2122898909,39.3166775,-105.8932172,Como Community Post Office,colorado,CO,08
14,N2124636744,32.9040766,-117.2204629,US Post Office - Sorrento Valley Branch,california,CA,06
14,N2125697552,41.5191849,-83.3575221,Genoa Post office,ohio,OH,39
14,N2125891209,32.748628,-117.158,FedEx Office Print and Ship Center,california,CA,06
14,N2130278805,42.057807,-87.7962864,Golf Post Office,illinois,IL,17
14,N2130315123,37.0777461,-77.99926,Blackstone Post Office,virginia,NA,NA
14,N2131722731,37.9284325,-122.039654,UPS,california,CA,06
14,N2136832310,30.7863667,-89.1374601,Perkinston Post Office,mississippi,MS,28
14,N2136841803,42.3728679,-72.5985885,Hatfield Post Office,massachusetts,NA,NA
14,N2136886768,37.2147819,-93.2951997,Post Office,missouri,MO,29
14,N2137702647,29.4792016,-96.7968171,Sublime Post Office,texas,TX,48
14,N2140941358,41.6745261,-71.592697,Coventry Post Office,rhode island,RI,44
14,N2141682053,42.7521079,-122.4884921,Prospect Post Office,oregon,OR,41
14,N2142049860,41.9638027,-86.3555617,Andrews University Post Office,michigan,NA,NA
14,N2142181957,47.6646948,-122.1647837,The UPS Store,washington,NA,NA
14,N2142452279,40.7514466,-75.6126954,US Post Office,pennsylvania,PA,42
14,N2143612135,43.112934,-89.3618486,UPS Store,wisconsin,WI,55
14,N2145503136,42.7187047,-78.0011005,Perry Post Office,new york,NA,NA
14,N2146632966,30.311103,-104.020937,Post Office,texas,TX,48
14,N2149850018,38.4839977,-75.827125,Vienna Post Office,maryland,MD,24
14,N2149860088,38.6336034,-75.8649897,Hurlock Post Office,maryland,MD,24
14,N2152772503,39.5641638,-94.4469527,US Post Office,missouri,MO,29
14,N2152901651,47.7198179,-122.2951715,FedEx Office Print and Ship Center,washington,NA,NA
14,N2153209536,35.8043512,-78.6468345,US Post Office Five Points,north carolina,NA,NA
14,N2154621905,33.6155258,-86.617608,UPS Store,alabama,AL,01
14,N2155386071,44.383475,-92.0312047,Wabasha Post Office,minnesota,MN,27
14,N2157969014,37.3931009,-122.0777784,Mountain View Hope Street Post Office,california,CA,06
14,N2163332826,32.867188,-116.419128,Mt Laguna Post Office,california,CA,06
14,N2164709117,41.2655582,-72.7516177,Stony Creek Post Office,connecticut,CT,09
14,N2166849756,41.436302,-88.7747726,"Wedron,IL 60557",illinois,IL,17
14,N2169543076,35.0343318,-120.4896332,Nipomo Post Office,california,CA,06
14,N2169709486,39.0296089,-96.8336786,United States Post Office,kansas,KS,20
14,N2171377925,41.6508798,-70.6126017,North Falmouth Post Office,massachusetts,NA,NA
14,N2173409673,40.5209879,-74.3369744,FedEx Customer Center,new jersey,NJ,34
14,N2175719748,32.9541313,-80.1651814,Oakbrook Station,south carolina,SC,45
14,N2180120277,40.1092658,-88.228411500000007,Altgeld Hall Post Office,illinois,IL,17
14,N2182381878,40.0916573,-75.6910722,Uwchland Post Office,pennsylvania,PA,42
14,N2183080965,36.0181648,-95.8008375,FedEx Office Print and Ship Center,oklahoma,OK,40
14,N2187497880,32.0788955,-81.092406,FedEx Office Print and Ship Center,georgia,GA,13
14,N2188649634,43.6985813,-85.4800337,Big Rapids Post Office,michigan,NA,NA
14,N2188757769,39.9511008,-75.1988475,The UPS Store,pennsylvania,PA,42
14,N2189979495,33.5281855,-90.2064391,Greenwood Post Office,mississippi,MS,28
14,N2190492188,45.689528,-90.3988857,US Post Office,wisconsin,WI,55
14,N2192831265,41.6000283,-93.7430168,The UPS Store,iowa,IA,19
14,N2193364694,30.5235956,-87.8998611,Fairhope Post Office,alabama,AL,01
14,N2193531305,38.8848186,-77.1742848,FedEx Office Print and Ship Center,virginia,NA,NA
14,N2194972940,45.8778171,-90.4217275,Fifield Post Office,wisconsin,WI,55
14,N2196724293,35.282248,-120.656089,The UPS Store,california,CA,06
14,N2196982235,48.4512722,-122.3358016,FedEx Office Print and Ship Center,washington,NA,NA
14,N2202711768,37.0935136,-86.0482152,Park City Post Office,kentucky,KY,21
14,N2203467801,40.0077033,-105.2764446,Shipping on the Hill,colorado,CO,08
14,N2203804018,36.2473907,-115.2088192,HEA-Employment.com,nevada,NV,32
14,N2204100047,37.3542714,-122.0512245,Michael's Hallmark,california,CA,06
14,N2207554111,37.3318746,-121.9087457,FedEx Office Print and Ship Center,california,CA,06
14,N2211767048,38.8859636,-77.4395827,US Post Office - Chantilly,virginia,NA,NA
14,N2217089815,31.1911529,-101.4635221,Big Lake Post Office,texas,TX,48
14,N2224100961,42.4876569,-89.0402283,South Beloit Post Office,illinois,IL,17
14,N2228914254,30.8202602,-97.6091136,Jarrell Post Office,texas,TX,48
14,N2232088764,31.59962,-100.1830327,Miles Post Office,texas,TX,48
14,N2232560213,32.9535591,-117.230534,The UPS Store,california,CA,06
14,N2244257081,30.589199700000002,-104.5017119,Valentine Post Office  79854,texas,TX,48
14,N2244889642,32.9313423,-97.2424807,US Post Office - Keller,texas,TX,48
14,N2245696116,40.4469441,-75.3610704,The UPS Store,pennsylvania,PA,42
14,N2247225808,33.5281094,-117.7150537,Laguna Niguel Post Office,california,CA,06
14,N2248824505,39.218501,-77.3781542,Barnesville Post Office,maryland,MD,24
14,N2249725648,38.801665,-77.0614655,Hallmark / Post Office,virginia,NA,NA
14,N2251142822,44.0945661,-123.0973066,Fed-Ex,oregon,OR,41
14,N2253155761,34.155379,-118.1540479,Post Office,california,CA,06
14,N2264696374,38.9989669,-77.0392764,United States Post Office,maryland,MD,24
14,N2266520460,46.1002013,-91.8236336,Minong Post Office,wisconsin,WI,55
14,N2267745696,47.4104319,-91.245688,Finland Post Office,minnesota,MN,27
14,N2267830591,37.6616491,-120.4612037,La Grange Post Office,california,CA,06
14,N2272197001,39.2491392,-94.6531466,USPS,missouri,MO,29
14,N2272176264,35.7865612,-78.8109268,FedEx Office Print and Ship Center,north carolina,NA,NA
14,N2272176302,35.7850277,-78.8123952,The UPS Store,north carolina,NA,NA
14,N2274166496,27.844354,-82.82925,The UPS Store,florida,FL,12
14,N2274547121,43.5440259,-96.7231536,United States Post Office,south dakota,SD,46
14,N2275133229,31.8471523,-102.3662956,Odessa Post Office,texas,TX,48
14,N2275362903,41.0310179,-74.1295209,Allendale,new jersey,NJ,34
14,N2276015818,48.151725,-122.2085281,North Lakewood Post Office,washington,NA,NA
14,N2277866151,36.7435663,-119.7021673,Post Office (93727),california,CA,06
14,N2277913337,38.8057513,-77.0548229,UPS Store,virginia,NA,NA
14,N2281492050,33.9100769,-117.5043074,La Sierra University Post Office,california,CA,06
14,N2282185165,42.0644702,-87.700253,USPS Central St,illinois,IL,17
14,N2283049951,40.2614116,-76.8828232,Federal Square Post Office,pennsylvania,PA,42
14,N2283386453,39.5434193,-110.4208957,East Carbon City,utah,UT,49
14,N2286129080,35.1735053,-79.3932589,United States Postal Office,north carolina,NA,NA
14,N2286878613,30.4420076,-84.3209528,USPS,florida,FL,12
14,N2287609240,29.3279893,-103.205958,Big Bend National Park Post Office,texas,TX,48
14,N2288265968,37.321478,-80.6369409,Post Office,virginia,NA,NA
14,N2290471508,43.4799701,-76.3140227,New Haven Post Office,new york,NA,NA
14,N2290882818,48.0667899,-114.0885878,Bigfork Post Office,montana,MT,30
14,N2292448577,41.6190034,-93.6727676,The UPS Store,iowa,IA,19
14,N2294252971,42.0336839,-87.6996151,UPS Store,illinois,IL,17
14,N2295225572,42.0456529,-87.681695,UPS Store,illinois,IL,17
14,N2295348016,40.1527791,-74.6458541,Crosswicks Post Office,new jersey,NJ,34
14,N2295349925,38.7328482,-89.8967092,Post Office,illinois,IL,17
14,N2295970028,42.6765395,-82.7501981,New Baltimore Post Office,michigan,NA,NA
14,N2295983990,43.1633153,-111.0194345,Alpine Post Office,wyoming,WY,56
14,N2296147891,38.3479406,-78.270255,Pratts Post Office,virginia,NA,NA
14,N2296256604,42.7619171,-78.6394143,"East Aurora, 14052",new york,NA,NA
14,N2296266853,41.9043758,-72.6795749,USPS,connecticut,CT,09
14,N2296368402,37.4787295,-122.1840943,US Postal Office,california,CA,06
14,N2296466320,43.0220025,-76.111171,The UPS Store,new york,NA,NA
14,N2297479755,39.7035655,-80.2989589,Wana Post Office,west virginia,WV,54
14,N2297714492,37.3887427,-121.9844487,FedEx Office Print and Ship Center,california,CA,06
14,N2299020841,40.6876092,-73.3690932,Lindenhurst Post Office,new york,NA,NA
14,N2299999572,38.929596,-77.032502,FedEx Office Print and Ship Center,district of columbia,DC,11
14,N2300262478,37.0479453,-122.02841599999999,United States Postal Service,california,CA,06
14,N2301217573,36.7754905,-81.8279297,Post Office: Emory/Meadowview,virginia,NA,NA
14,N2301722707,37.4466942,-79.2176738,UPS Store,virginia,NA,NA
14,N2306727758,43.8126251,-74.6582408,Raquette Lake Post Office,new york,NA,NA
14,N2307047532,43.5246653,-84.1204523,US Postal Service,michigan,NA,NA
14,N2313468776,38.901895,-77.022208,FedEx Office Print and Ship Center,district of columbia,DC,11
14,N2313530881,42.7741819,-73.6998323,US Post Office,new york,NA,NA
14,N2314876680,40.0819295,-83.1408296,Dublin Post Office,ohio,OH,39
14,N2315376526,35.1476263,-106.5854675,FedEx Office Print and Ship Center,new mexico,NM,35
14,N2318873162,39.1936324,-96.583434,Kansas State Post Office,kansas,KS,20
14,N2318928161,27.816177,-82.754503,FedEx Office Print and Ship Center,florida,FL,12
14,N2323360703,41.0513342,-81.3899321,Mogadore Post Office,ohio,OH,39
14,N2324557697,43.721856,-111.1113281,USPS Driggs post office,idaho,ID,16
14,N2324926926,43.6008071,-111.1109241,Victor Post Office,idaho,ID,16
14,N2330788862,40.6264219,-111.8256363,Cottonwood Heights Post Office,utah,UT,49
14,N2331054758,32.3159766,-94.5185231,Post Office,texas,TX,48
14,N2331792100,31.0767598,-98.0024743,Kempner Post Office,texas,TX,48
14,N2331518310,44.6362105,-70.0109579,New Sharon Post Office,maine,ME,23
14,N2335027050,39.2994677,-75.6070761,Smyrna Post Office,delaware,DE,10
14,N2336126166,37.014697,-92.9861971,Bruner Main Office,missouri,MO,29
14,N2336129426,37.7075631,-93.5782055,Dunnegan Main Office,missouri,MO,29
14,N2336180336,36.5467711,-93.7559599,Eagle Rock Main Office,missouri,MO,29
14,N2336189786,38.6674045,-94.2301166,East Lynne Main Office,missouri,MO,29
14,N2336200012,37.6222925,-94.0098205,Jerico Springs Main Office,missouri,MO,29
14,N2336229268,37.7557317,-94.3056189,Milo Main Office,missouri,MO,29
14,N2336256563,37.4819868,-93.4279041,Morrisville Main Office,missouri,MO,29
14,N2336261152,37.2547092,-94.4444937,Neck City Main Office,missouri,MO,29
14,N2336295233,36.8745171,-93.3514167,Ponce De Leon Main Office,missouri,MO,29
14,N2336321426,36.6541069,-93.121349,Powersite Main Office,missouri,MO,29
14,N2336328361,38.0088973,-93.4723508,Quincy Main Office,missouri,MO,29
14,N2336116082,37.5484825,-93.8731967,Arcola Main Office,missouri,MO,29
14,N2336116369,37.1958897,-94.1299036,Avilla Main Office,missouri,MO,29
14,N2336367039,36.7018856,-93.1551279,Rockaway Beach Main Office,missouri,MO,29
14,N2336370288,37.1432439,-93.2613556,James River Station,missouri,MO,29
14,N2336377848,36.8605643,-94.1901157,Stark City Main Office,missouri,MO,29
14,N2336383323,38.4588952,-94.0010268,Urich Main Office,missouri,MO,29
14,N2336388014,36.681311,-92.3691094,Zanoni Main Office,missouri,MO,29
14,N2337654897,30.2720214,-97.7999092,US Post Office,texas,TX,48
14,N2338822206,37.5977846,-100.4426014,United States Post Office,kansas,KS,20
14,N2340018543,37.7993219,-122.4361005,FedEx Office Print and Ship Center,california,CA,06
14,N2340027563,37.2701169,-99.3261856,United States Post Office,kansas,KS,20
14,N2340905009,42.3418002,-71.1234231,FedEx Office Print and Ship Center,massachusetts,NA,NA
14,N2341494430,37.1533392,-98.031317,United States Post Office,kansas,KS,20
14,N2342342185,39.0124534,-77.372823,UPS Store,virginia,NA,NA
14,N2342531159,33.8138001,-98.6931867,Holliday Post Office,texas,TX,48
14,N2343815380,34.1441652,-118.0007296,The UPS Store,california,CA,06
14,N2348145252,31.8705521,-81.6058844,Fort Stewart Post Office,georgia,GA,13
14,N2349325966,36.8434029,-87.2990299,US Post Office 42221-9998,kentucky,KY,21
14,N2350278064,40.6288906,-81.9225063,Holmesville Post Office,ohio,OH,39
14,N2351294906,37.4399296,-112.4821656,Alton CPO,utah,UT,49
14,N2352816121,28.071069,-82.6322537,UPS Store,florida,FL,12
14,N2355586921,43.4816475,-73.6909569,Diamond Point Post Office,new york,NA,NA
14,N2356458219,29.689605,-95.461689,FedEx Office Print and Ship Center,texas,TX,48
14,N2356760438,30.4628448,-98.1589149,"Spicewood, TX Post Office",texas,TX,48
14,N2360672697,39.7436431,-104.59884220000001,Watkins Main Office,colorado,CO,08
14,N2363521788,34.061433,-118.4480497,Postal spot,california,CA,06
14,N2363932795,39.0395155,-98.1463569,Post Office,kansas,KS,20
14,N2364914336,40.7652034,-111.8904185,FedEx Office Print and Ship Center,utah,UT,49
14,N2367222800,36.946638,-88.7251373,Melber Post Office,kentucky,KY,21
14,N2367224862,36.8849117,-88.7736478,Lowes Post Office,kentucky,KY,21
14,N2369647118,40.6043731,-103.6657833,Stoneham Main Office,colorado,CO,08
14,N2369647125,40.3877583,-104.5648099,Kersey Main Office,colorado,CO,08
14,N2369647133,40.522052,-104.5854779,Galeton Main Office,colorado,CO,08
14,N2371373123,38.0221694,-117.9339376,Calmville Post Office (Historical),nevada,NV,32
14,N2372846532,37.8300524,-82.4020771,Lovely Post Office,kentucky,KY,21
14,N2374476842,38.9920883,-105.0586138,The UPS Store,colorado,CO,08
14,N2374476849,39.015318,-105.065296,Woodland Park Post Office,colorado,CO,08
14,N2375306013,41.8993603,-87.9427542,Elmhurst Post Office,illinois,IL,17
14,N2375391109,40.9103006,-74.5784753,Wharton,new jersey,NJ,34
14,N2378352129,41.4581308,-85.4822978,Wawaka Post Office,indiana,IN,18
14,N2378578287,46.8577296,-122.852072,Tenino Post Office,washington,NA,NA
14,N2379039444,41.1624582,-104.7869201,U.S Postal Service  Cheyenne Main,wyoming,WY,56
14,N2381568595,41.1846854,-73.2555338,UPS Store,connecticut,CT,09
14,N2382569355,41.7794935,-87.6404278,Englewood Post Office,illinois,IL,17
14,N2383254140,37.781871,-122.4156773,Civic CNTR P O Box Unit,california,CA,06
14,N2383254141,37.7773621,-122.4484428,Contract Station #11,california,CA,06
14,N2383254142,37.7808858,-122.4117298,Contract Station #36,california,CA,06
14,N2383254143,37.7446387,-122.3861526,Diamond Heights Carrier ANNX,california,CA,06
14,N2383254145,37.7814398,-122.4180054,Federal Building San Fran,california,CA,06
14,N2383254146,37.7638987,-122.4667417,Irving Street Station,california,CA,06
14,N2383254152,37.7898768,-122.4192753,Pine Street,california,CA,06
14,N2383254153,37.7884232,-122.4595198,Presidio,california,CA,06
14,N2383254154,37.7936124,-122.405058,Sacramento Street Contract Station,california,CA,06
14,N2383254155,37.7399729,-122.3826923,San Francisco P&Dc Finance,california,CA,06
14,N2383254156,37.7471813,-122.3980567,Stonestown Station,california,CA,06
14,N2383254157,37.7680508,-122.4279355,18th Street Station,california,CA,06
14,N2386056122,37.7737756,-121.9695919,UPS,california,CA,06
14,N2387903816,41.0721968,-73.5488014,US Post Office,connecticut,CT,09
14,N2387921915,41.0378504,-73.6004093,US Post Office,connecticut,CT,09
14,N2388972240,37.34595,-121.9943877,Post Office,california,CA,06
14,N2393277215,37.588101,-79.0512237,"Amherst, VA",virginia,NA,NA
14,N2393592158,33.0231607,-117.0753308,FedEx Office Print and Ship Center,california,CA,06
14,N2394571516,40.828125,-81.3491355,United States Postal Service,ohio,OH,39
14,N2397807433,38.8366965,-77.4355446,UPS Store,virginia,NA,NA
14,N2398879674,43.0854647,-77.6273376,The UPS store,new york,NA,NA
14,N2399002629,43.5452174,-116.5720042,The UPS Store,idaho,ID,16
14,N2399710124,46.9667512,-122.8371246,East Olympia Post Office,washington,NA,NA
14,N2399744588,28.018577,-82.762213,UPS Store,florida,FL,12
14,N2401041740,41.8287201,-71.5012172,Johnston Post Office,rhode island,RI,44
14,N2401940914,43.6171573,-116.2014768,U.S. Post Office,idaho,ID,16
14,N2401999097,40.1916014,-85.2687693,Selma Post Office,indiana,IN,18
14,N2402684133,38.8870938,-77.0033407,FedEx Office Print and Ship Center,district of columbia,DC,11
14,N2403126776,37.3783932,-122.0760122,US Post Office,california,CA,06
14,N2405699480,38.6711455,-96.9427317,United States Post Office,kansas,KS,20
14,N2406481674,41.9010653,-88.4713421,Elburn,illinois,IL,17
14,N2407408558,35.6167327,-120.6826448,UPS Store,california,CA,06
14,N2407964362,42.338983,-87.88844,FedEx Shipping Center,illinois,IL,17
14,N2408002106,42.338607,-87.895468,The UPS store,illinois,IL,17
14,N2409094604,29.0315341,-95.4571796,Lake Jackson Post Office,texas,TX,48
14,N2409157769,46.8405586,-123.2331986,Oakville Post Office,washington,NA,NA
14,N2411438174,38.737189,-85.0584382,Ghent Post Office,kentucky,KY,21
14,N2411609483,43.6107176,-84.7773044,US Post Office,michigan,NA,NA
14,N2414049125,32.8371763,-96.4751913,U.S. Post Office,texas,TX,48
14,N2414168936,47.844818,-89.9617291,US post office 55606,minnesota,MN,27
14,N2414839946,38.8011051,-77.0676481,FedEx Office Print and Ship Center,virginia,NA,NA
14,N2418520280,42.3612689,-87.9133768,Gurnee Post Office,illinois,IL,17
14,N2419456222,46.4915149,-122.9365737,Winlock Post Office,washington,NA,NA
14,N2420453819,36.664763,-114.5802375,US Post Office,nevada,NV,32
14,N2421385432,46.4395934,-122.846561,Toledo Post Office,washington,NA,NA
14,N2422984124,38.830107,-77.191935,Parcel Post,virginia,NA,NA
14,N2424381721,46.5710664,-123.2978915,Pe Ell Post Office,washington,NA,NA
14,N2425545484,36.2192752,-81.6842287,"United States Post Office, Downtown Boone",north carolina,NA,NA
14,N2425944877,47.2325397,-123.9593884,Humptulips Post Office,washington,NA,NA
14,N2426872022,43.1355822,-77.4940947,US Post Office - 14625,new york,NA,NA
14,N2426673996,39.0852961,-76.8610664,FedEx Office Print and Ship Center,maryland,MD,24
14,N2427445397,38.5117098,-90.440497,Fenton Post Office,missouri,MO,29
14,N2427487377,33.6574229,-84.3360376,Conley Post Office,georgia,GA,13
14,N2428564815,37.975142,-87.5674922,US Post Office,indiana,IN,18
14,N2428674123,40.7652476,-73.4542895,Old Bethpage Post Office,new york,NA,NA
14,N2428832158,38.9330151,-120.0389853,Camp Richardson Post Office,california,CA,06
14,N2429395787,33.8746444,-98.520832,US Postal Service,texas,TX,48
14,N2429632243,43.0826517,-77.6806098,Global Village Post Office,new york,NA,NA
14,N2431212918,38.9424179,-75.8826058,Ridgely Post Office,maryland,MD,24
14,N2431628537,44.2261008,-93.4442246,Morristown Post Office,minnesota,MN,27
14,N2432909409,41.7057104,-86.2351653,Notre Dame Post Office,indiana,IN,18
14,N2434108604,37.9847462,-87.5928485,Wabash Station Post Office,indiana,IN,18
14,N2436118725,42.9104269,-85.7636605,Grandville Post Office,michigan,NA,NA
14,N2438717596,41.0284737,-85.1658945,US Post Office,indiana,IN,18
14,N2438717652,41.0174625,-85.171233,US Post Office,indiana,IN,18
14,N2439593082,28.051381,-82.738042,UPS Store,florida,FL,12
14,N2439929591,42.5287638,-76.5000454,Lansing Post Office,new york,NA,NA
14,N2441439309,41.304872,-72.9232798,United States Post Office,connecticut,CT,09
14,N2441518337,37.4673786,-77.5371055,US Post Office - Pocoshock Creek,virginia,NA,NA
14,N2441538884,34.003735,-84.391247,UPS Store,georgia,GA,13
14,N2441912800,40.7330862,-80.3097421,US Post Office,pennsylvania,PA,42
14,N2442125573,33.883437,-84.220599000000007,Nicky's Package Store,georgia,GA,13
14,N2443519633,31.5395616,-88.0546337,Saint Stephens Post Office,alabama,AL,01
14,N2443797233,31.2622037,-88.0310678,McIntosh Post Office,alabama,AL,01
14,N2443797989,31.5048813,-87.961663,Leroy Post Office,alabama,AL,01
14,N2443866276,37.7870889,-122.1940078,Laurel Station Oakland Post Office,california,CA,06
14,N2445919394,38.0005937,-87.5721194,Diamond Valley Station,indiana,IN,18
14,N2449722966,34.146085,-118.1301522,united States post office Pasadena station,california,CA,06
14,N2450174732,34.0856628,-118.3842978,West Hollywood Post Office,california,CA,06
14,N2454613792,46.9399273,-122.5514761,McKenna Post Office,washington,NA,NA
14,N2454843473,47.0352937,-122.8071688,Lacey Post Office,washington,NA,NA
14,N2458087331,44.9475358,-93.0912724,Saint Paul Post Office,minnesota,MN,27
14,N2460001143,42.1318006,-88.1291422,U.S. Post Office,illinois,IL,17
14,N2460485984,41.5139838,-81.6522907,Station B,ohio,OH,39
14,N2460813110,37.3364275,-83.1282549,USPS,kentucky,KY,21
14,N2463231658,40.5863012,-74.9531595,Pittstown Post Office,new jersey,NJ,34
14,N2463341599,40.5665267,-74.9428996,Quakertown Post Office,new jersey,NJ,34
14,N2463987774,47.6854698,-122.2900935,Wedgwood Post Office,washington,NA,NA
14,N2467275620,37.7078039,-121.9244516,United States Postal Service,california,CA,06
14,N2467912992,36.0240433,-95.966703,Jenks Post Office,oklahoma,OK,40
14,N2468620010,41.336446,-75.962477,Dallas Post Office,pennsylvania,PA,42
14,N2470171275,38.6721471,-90.1696422,Venice Post Office,illinois,IL,17
14,N2470037892,30.6127387,-95.8897512,Post Office,texas,TX,48
14,N2470041994,30.7758546,-95.9481912,Bedias Post Office,texas,TX,48
14,N2480681074,37.5555847,-121.9506628,UPS Store,california,CA,06
14,N2483074527,42.9314016,-75.8534586,Cazenovia College Mailroom,new york,NA,NA
14,N2490483991,38.2020931,-77.5920708,USPS-Spotsylvania Branch,virginia,NA,NA
14,N2491787601,48.9155892,-117.7820915,Northport Post Office,washington,NA,NA
14,N2492829922,39.183224,-93.8805301,Lexington Post Office,missouri,MO,29
14,N2492965291,39.2775325,-93.9775818,Richmond Post Office 64085,missouri,MO,29
14,N2493198049,48.6492265,-118.7378767,Republic Post Office,washington,NA,NA
14,N2496656917,38.0407921,-84.4237556,FedEx,kentucky,KY,21
14,N2496541732,48.9375773,-119.4392713,Oroville Post Office,washington,NA,NA
14,N2502253411,38.02412,-84.4241811,UPS Store,kentucky,KY,21
14,N2502416663,37.9949778,-84.2160344,UPS,kentucky,KY,21
14,N2503281408,40.8163081,-79.5203695,"U. S. Post Office Kittanning, PA",pennsylvania,PA,42
14,N2503424777,40.1719732,-80.2526997,Washington Post Office,pennsylvania,PA,42
14,N2504246710,47.6685879,-117.880996,Rearden Post Office,washington,NA,NA
14,N2505428455,38.2418781,-104.6469051,Sunset Park,colorado,CO,08
14,N2508534967,37.1873336,-87.4523938,Nortonville Post Office,kentucky,KY,21
14,N2509675399,37.5457903,-121.9863775,USPS,california,CA,06
14,N2510509333,42.6252782,-71.361995,FedEx Office Print and Ship Center,massachusetts,NA,NA
14,N2511023849,45.499844,-122.650939,United States Post Office,oregon,OR,41
14,N2511048360,38.869653,-77.4476729,Sully Station Post Office,virginia,NA,NA
14,N2511058472,41.1476623,-81.343343,U.S.P.S. Post Office,ohio,OH,39
14,N2518544071,46.2991546,-118.3145301,Prescott Post Office,washington,NA,NA
14,N2523653114,39.7322165,-80.0696024,US Post Office,pennsylvania,PA,42
14,N2524526247,40.1377839,-88.2606908,The UPS Store,illinois,IL,17
14,N2527535409,30.3928192,-97.7260586,The UPS Store,texas,TX,48
14,N2530922317,40.6954476,-80.1038962,UPS Store,pennsylvania,PA,42
14,N2534628527,33.8751116,-79.7569959,Lake City Post Office,south carolina,SC,45
14,N2534621994,37.4974523,-77.5663499,USPS,virginia,NA,NA
14,N2539841349,44.6603679,-111.0989642,UPS Fedex,montana,MT,30
14,N2541653555,43.7355763,-113.3665449,Moore Post Office,idaho,ID,16
14,N2543258505,39.6430869,-77.6346196,Chewsville USPS Post Office,maryland,MD,24
14,N2543655765,40.692846,-73.8613476,Woodhaven Station Jamaica Post Office,new york,NA,NA
14,N2548240839,41.7202925,-88.3211156,US Postal Service,illinois,IL,17
14,N2550112957,40.7748111,-73.9809312,United States Post Office,new york,NA,NA
14,N2561510402,38.8551617,-77.1391645,US Post Office,virginia,NA,NA
14,N2568314528,40.1331076,-75.4554873,Oaks Post Office,pennsylvania,PA,42
14,N2570305851,37.242913,-121.9602061,FedEx Office Print and Ship Center,california,CA,06
14,N2571955544,39.963182,-75.1685884,FedEx Office Print and Ship Center,pennsylvania,PA,42
14,N2577182316,40.459451,-88.0976853,Paxton Post Oficce,illinois,IL,17
14,N2581421770,34.0584238,-117.1828576,FedEx Office Print and Ship Center,california,CA,06
14,N2588269583,37.8970624,-85.9566102,US Post Office,kentucky,KY,21
14,N2588303542,37.884798,-85.9508309,UPS,kentucky,KY,21
14,N2589910656,30.101553,-91.9952491,US Post Office,louisiana,LA,22
14,N2590252853,43.6004735,-88.2760614,Post Office,wisconsin,WI,55
14,N2591817577,38.5420898,-121.7490447,US Post Office,california,CA,06
14,N2593606172,36.9492908,-84.0942174,Corbin Post Office,kentucky,KY,21
14,N2596910902,35.5832249,-78.3568811,US Post Office,north carolina,NA,NA
14,N2600805930,36.1452903,-115.0648756,FedEx Office Print and Ship Center,nevada,NV,32
14,N2601635416,36.6252341,-78.5573179,United States Postal Service,virginia,NA,NA
14,N2603503860,29.998480700000002,-95.5826569,UPS,texas,TX,48
14,N2603562989,37.6700689,-77.462178,The UPS Store,virginia,NA,NA
14,N2603589009,37.6698297,-77.4602456,FedEx Office Print and Ship Center,virginia,NA,NA
14,N2603665181,28.008383,-82.728291,USPS Countryside,florida,FL,12
14,N2603733035,30.192444,-98.0853713,The UPS Store,texas,TX,48
14,N2605217860,38.7846081,-77.0168881,Post Office Services,maryland,MD,24
14,N2605555780,46.889227,-122.6902602,Rainier Post Office,washington,NA,NA
14,N2607395542,37.3829802,-121.9952484,FedEx Office Print and Ship Center,california,CA,06
14,N2611093482,37.8090699,-122.2554881,The UPS Store,california,CA,06
14,N2613869303,37.7564802,-81.859809,Kistler Post Office,west virginia,WV,54
14,N2617895106,26.7047046,-80.227919,Royal Palm Beach Branch,florida,FL,12
14,N2618213915,39.592277,-80.2475813,US Post Office,west virginia,WV,54
